trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
174,False,"{'a': 0.19340549181849295, 'e': 0.6436817072938226}",30,7,10.608095172801443,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
175,False,"{'a': 0.19319379300543385, 'e': 0.642072503025588}",25,18,15.591713681777392,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.1929837459041747, 'e': 0.6404673217680241}",20,11,-18.782213659197875,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
177,False,"{'a': 0.19277532796462654, 'e': 0.6388661534636041}",20,4,16.50332065061717,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.19256851707299927, 'e': 0.6372689880799451}",20,11,-38.68255588543958,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
179,False,"{'a': 0.1923632915409209, 'e': 0.6356758156097453}",25,12,-14.102665383651287,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
180,False,"{'a': 0.1921596300948879, 'e': 0.634086626070721}",20,12,-0.5096176652215216,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
181,False,"{'a': 0.19195751186603457, 'e': 0.6325014095055441}",25,0,30.581256013893675,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
182,False,"{'a': 0.19175691638021128, 'e': 0.6309201559817803}",20,0,26.264479663059827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
183,False,"{'a': 0.19155782354835868, 'e': 0.6293428555918259}",25,2,17.97649912708264,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.1913602136571693, 'e': 0.6277694984528464}",20,0,12.90396865068995,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
185,False,"{'a': 0.19116406736002547, 'e': 0.6262000747067143}",20,7,-11.476389533060496,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
186,False,"{'a': 0.1909693656682039, 'e': 0.6246345745199475}",30,23,12.730030759067883,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.19077608994233797, 'e': 0.6230729880836477}",20,5,27.470552270110595,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.19058422188412896, 'e': 0.6215153056134386}",25,6,-3.1320358884843627,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
189,False,"{'a': 0.19039374352829713, 'e': 0.6199615173494051}",20,13,14.830648924737808,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.190204637234765, 'e': 0.6184116135560316}",30,17,5.984862686391084,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.19001688568106462, 'e': 0.6168655845221416}",25,17,1.7441343493465322,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.1898304718549614, 'e': 0.6153234205608362}",20,0,17.257392234027744,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
193,False,"{'a': 0.18964537904728723, 'e': 0.6137851120094342}",20,6,-66.93519451162773,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
194,False,"{'a': 0.1894615908449756, 'e': 0.6122506492294106}",25,0,4.986399703864318,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
195,False,"{'a': 0.18927909112429256, 'e': 0.6107200226063371}",20,13,-6.986395097334601,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.18909786404425666, 'e': 0.6091932225498213}",25,13,-43.58916837495439,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
197,False,"{'a': 0.18891789404024137, 'e': 0.6076702394934468}",30,9,15.915274819205171,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.18873916581775485, 'e': 0.6061510638947132}",20,13,13.593670760831966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.18856166434639035, 'e': 0.6046356862349764}",20,9,15.951854284811851,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.18838537485394247, 'e': 0.6031240970193891}",20,2,28.151306693744203,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.18821028282068325, 'e': 0.6016162867768406}",25,0,-2.636252763102206,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
202,False,"{'a': 0.1880363739737936, 'e': 0.6001122460598985}",35,20,-24.133487268960305,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
203,False,"{'a': 0.1878636342819447, 'e': 0.5986119654447488}",30,21,18.90309911107684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.18769204995002464, 'e': 0.597115435531137}",25,20,7.8024844608810895,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.18752160741400595, 'e': 0.5956226469423092}",25,9,16.364830070813678,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.18735229333594913, 'e': 0.5941335903249534}",30,13,17.548115037131137,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
207,False,"{'a': 0.18718409459913868, 'e': 0.5926482563491411}",20,6,29.950035358606122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.18701699830334648, 'e': 0.5911666357082682}",30,18,22.854414022380944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.18685099176021946, 'e': 0.5896887191189976}",25,17,18.12114874557253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.18668606248878736, 'e': 0.5882144973212001}",20,10,4.975558961766713,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.18652219821108676, 'e': 0.5867439610778972}",35,0,30.878063489856434,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
212,False,"{'a': 0.18635938684789813, 'e': 0.5852771011752025}",20,8,-2.4201323838984803,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
213,False,"{'a': 0.18619761651459218, 'e': 0.5838139084222645}",30,13,32.9953002094779,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.1860368755170824, 'e': 0.5823543736512089}",20,16,6.220396471453126,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.18587715234788066, 'e': 0.5808984877170809}",25,4,-53.10278420415308,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 0}",1
216,False,"{'a': 0.18571843568225221, 'e': 0.5794462414977882}",30,0,45.795571202662,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
217,False,"{'a': 0.18556071437446803, 'e': 0.5779976258940438}",20,12,1.7822984122235612,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.1854039774541508, 'e': 0.5765526318293087}",25,6,21.807876741765693,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.18524821412271236, 'e': 0.5751112502497354}",30,6,-5.671007495392816,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
220,False,"{'a': 0.18509341374987923, 'e': 0.5736734721241111}",20,15,8.575242916223651,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.18493956587030455, 'e': 0.5722392884438009}",20,0,22.797900073698752,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
222,False,"{'a': 0.18478666018026316, 'e': 0.5708086902226914}",30,16,20.476893679533564,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.18463468653442752, 'e': 0.5693816684971347}",25,7,-39.145152072281384,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
224,False,"{'a': 0.18448363494272269, 'e': 0.5679582143258919}",25,15,17.746323313704316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.1843334955672572, 'e': 0.5665383187900772}",20,11,8.361740535857386,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.18418425871932848, 'e': 0.5651219729931021}",20,11,16.526785314345886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.18403591485650023, 'e': 0.5637091680606193}",20,14,14.19162202063638,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.18388845457974975, 'e': 0.5622998951404679}",25,18,8.660593755812274,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.1837418686306834, 'e': 0.5608941454026166}",20,15,3.078366769459847,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.18359614788881806, 'e': 0.5594919100391101}",25,15,23.3427328451445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.18345128336892721, 'e': 0.5580931802640124}",20,8,22.340766230742027,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.18330726621844892, 'e': 0.5566979473133524}",20,7,9.020456753701705,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.1831640877149553, 'e': 0.555306202445069}",20,1,27.666458539878626,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.18302173926368012, 'e': 0.5539179369389564}",30,22,2.8392687521344833,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.18288021239510488, 'e': 0.5525331420966091}",20,10,18.3783556144241,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.18273949876259984, 'e': 0.5511518092413675}",25,18,15.507250050049818,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.18259959014012006, 'e': 0.5497739297182642}",20,4,-24.75699423496242,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
238,False,"{'a': 0.18246047841995375, 'e': 0.5483994948939686}",30,16,27.695702091892862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.18232215561052253, 'e': 0.5470284961567337}",25,17,14.179015082856258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.18218461383423137, 'e': 0.5456609249163419}",25,8,15.595349088021417,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.1820478453253675, 'e': 0.5442967726040511}",25,10,31.774501714025238,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.1819118424280463, 'e': 0.5429360306725409}",20,2,27.676309537640453,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.18177659759420406, 'e': 0.5415786905958596}",20,12,15.120484898155981,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.18164210338163472, 'e': 0.54022474386937}",25,16,15.717555597950742,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.18150835245207098, 'e': 0.5388741820096966}",20,0,30.490316078028936,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
246,False,"{'a': 0.18137533756930796, 'e': 0.5375269965546724}",20,0,36.18203274067639,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.18124305159736792, 'e': 0.5361831790632857}",25,2,40.35612870098341,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.18111148749870565, 'e': 0.5348427211156275}",20,4,8.546092810532864,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.18098063833245323, 'e': 0.5335056143128385}",25,8,24.849913532619908,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.18085049725270286, 'e': 0.5321718502770564}",25,17,15.448392421849666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.18072105750682732, 'e': 0.5308414206513639}",20,16,8.257344607077778,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.1805923124338364, 'e': 0.5295143170997354}",20,8,8.599421938321202,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.18046425546276915, 'e': 0.5281905313069861}",25,11,22.420411389799884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.18033688011112042, 'e': 0.5268700549787186}",20,11,10.46718250228492,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.18021017998330122, 'e': 0.5255528798412719}",30,6,29.377878688797832,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.18008414876913165, 'e': 0.5242389976416688}",25,18,2.5862803330681867,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.17995878024236606, 'e': 0.5229284001475646}",20,10,20.55911781906373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.17983406825924927, 'e': 0.5216210791471957}",20,12,2.517795377468018,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.17971000675710322, 'e': 0.5203170264493278}",20,12,13.861671740352145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.17958658975294317, 'e': 0.5190162338832045}",25,14,23.48238849435558,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.17946381134212294, 'e': 0.5177186932984965}",20,16,8.184867617533303,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.17934166569700832, 'e': 0.5164243965652503}",25,16,16.501076425659534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.17922014706567788, 'e': 0.5151333355738372}",25,11,26.14443832203525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.17909924977065075, 'e': 0.5138455022349027}",25,8,31.401998450969995,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.17897896820764045, 'e': 0.5125608884793154}",20,9,18.487285289689545,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.17885929684433438, 'e': 0.5112794862581171}",25,12,28.559116860426986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.17874023021919808, 'e': 0.5100012875424719}",25,17,17.894653730038947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.178621762940304, 'e': 0.5087262843236157}",25,8,32.586841885225226,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.1785038896841838, 'e': 0.5074544686128067}",25,14,-19.500470118640745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'a': 0.17838660519470398, 'e': 0.5061858324412747}",20,16,8.399819058078014,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.17826990428196407, 'e': 0.5049203678601716}",30,12,34.74377005373174,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.17815378182121677, 'e': 0.5036580669405212}",25,18,11.112174160284619,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.1780382327518099, 'e': 0.5023989217731699}",25,16,21.31448286829096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.17792325207614929, 'e': 0.501142924468737}",35,18,31.523064416567134,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.17780883485868182, 'e': 0.4998900671575652}",20,12,15.979258835168945,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.17769497622489946, 'e': 0.4986403419896713}",20,5,27.127110691966895,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.17758167136036196, 'e': 0.49739374113469714}",20,11,16.500570875535242,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.17746891550973914, 'e': 0.4961502567818604}",20,13,13.644579771510347,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.17735670397587186, 'e': 0.49490988113990575}",20,12,17.043926331912942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.17724503211885126, 'e': 0.493672606437056}",25,12,23.448744716337313,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.17713389535511573, 'e': 0.4924384249209634}",20,14,10.652333697530274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.1770232891565654, 'e': 0.49120732885866103}",20,16,8.280696831269506,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.17691320904969376, 'e': 0.4899793105365144}",25,15,19.19747440514253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.1768036506147358, 'e': 0.48875436226017316}",20,7,26.054391725994304,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.17669460948483234, 'e': 0.48753247635452274}",20,6,26.459008400956474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.17658608134521075, 'e': 0.48631364516363645}",25,17,16.256574673922195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.17647806193238058, 'e': 0.4850978610507274}",30,19,22.952035286651896,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.17637054703334476, 'e': 0.4838851163981006}",25,8,26.554045531907082,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
